ID,ZONEID,TIMESTAMP,U10,V10,U100,V100,TARGETVAR
6768,10,20131204 0:00,6.2969736202,4.7021937014,8.3686623535,6.576149733,0
6769,10,20131204 1:00,7.1436230617,3.2429820386,9.3003534327,4.4386203271,0
6770,10,20131204 2:00,6.6556290919,3.4858501952,8.6953462048,4.7293699814,0
6771,10,20131204 3:00,7.3950369464,3.0476755626,9.6294251607,4.2136278008,0
6772,10,20131204 4:00,7.856025794,2.7891221709,10.3658746369,3.8339126203,0
6773,10,20131204 5:00,7.6749773687,3.6943120296,10.2731192915,5.1297148492,0
6774,10,20131204 6:00,8.1184699398,4.7037328054,11.0566456014,6.5318889028,0
6775,10,20131204 7:00,8.7494769515,4.2255861221,12.1011919787,5.9781107363,0
6776,10,20131204 8:00,7.0063153274,5.2425965279,9.8000204191,7.4692503161,0
6777,10,20131204 9:00,6.0333702185,4.4234224747,8.6375489041,6.5215740592,0
6778,10,20131204 10:00,6.2646253499,3.9872717435,9.4569654732,6.2424286039,0
6779,10,20131204 11:00,5.6446485995,2.9915123014,8.6701764125,4.8164014744,0
6780,10,20131204 12:00,5.3654688849,3.7560410194,8.0423299287,5.985846869,0.4200785378
6781,10,20131204 13:00,5.3183050094,4.0323035475,8.4804707563,6.9302997373,0.8268778642
6782,10,20131204 14:00,4.321017255,3.0547592172,6.7209158368,5.1961166549,0.712467459
6783,10,20131204 15:00,4.2689087796,3.2014920618,6.544261184,5.4133730485,0.7395792334
6784,10,20131204 16:00,3.9128975904,3.9361682355,5.7239124003,6.4745125852,0.7604202245
6785,10,20131204 17:00,3.430989282,4.7027208548,5.1580581825,7.6284857144,0.7837203692
6786,10,20131204 18:00,2.4432103735,4.4805976866,3.8860514605,7.7052023638,0.8577397714
6787,10,20131204 19:00,2.2640637174,3.8278895157,3.7103290222,6.8690553534,0.8582930715
6788,10,20131204 20:00,2.1990232116,3.4848382445,3.6842270155,6.4893401729,0.8597685241
6789,10,20131204 21:00,2.2484692101,3.4595394782,3.1146439395,5.3979007831,0.8593996631
6790,10,20131204 22:00,2.6942439043,5.1763137602,3.5308777258,7.0959819129,0.7391488755
6791,10,20131204 23:00,3.7242420885,5.6671098266,4.8555545685,7.5943177949,0.7513215038
6792,10,20131205 0:00,4.4902747114,6.1568939424,5.8530241123,8.2460869757,0.8129838386
6793,10,20131205 1:00,5.7747820497,5.6563752141,7.6761381717,7.6283821843,0.7531658347
6794,10,20131205 2:00,6.435498241,5.4583889285,8.5713666597,7.3731954189,0.7929420407
6795,10,20131205 3:00,6.7676182464,5.0634807997,9.1782646214,6.9890721826,0.8852818521
6796,10,20131205 4:00,6.9169401056,4.9016855556,9.2619560663,6.7587325496,0.8862795356
6797,10,20131205 5:00,6.3892481076,5.206648302,8.6318404779,7.250302845,0.8883649409
6798,10,20131205 6:00,6.3751528288,5.4041023664,8.5459892538,7.4531091691,0.8389752799
6799,10,20131205 7:00,6.2712001481,5.5126754907,8.4660774226,7.6539008608,0.8764922939
6800,10,20131205 8:00,5.2078875576,5.384410182,7.1113559049,7.604206596,0.8866859814
6801,10,20131205 9:00,3.8195026011,5.0203708827,5.3273782666,7.2905954922,0.7679313749
6802,10,20131205 10:00,2.5764752066,3.5498437131,3.964017632,6.0851737978,0.622068952
6803,10,20131205 11:00,2.0064973723,2.6131344049,3.4364915567,5.3498329869,0.5071273776
6804,10,20131205 12:00,1.4823291939,2.2570784236,2.9537809004,5.3417744575,0.6215375247
6805,10,20131205 13:00,1.0537446245,1.7626449308,2.5256046694,4.8737082062,0.7016280152
6806,10,20131205 14:00,1.0942685509,1.4470377604,2.7934172931,4.1329950425,0.565664857
6807,10,20131205 15:00,1.4770434644,1.0776762491,3.4057147028,2.8066954065,0.3572697808
6808,10,20131205 16:00,1.8902113226,0.9973108483,4.1265410185,2.7435702593,0.3884708374
6809,10,20131205 17:00,1.4105313678,0.9446209497,3.5272022841,3.1391097456,0.3346458267
6810,10,20131205 18:00,0.5696598951,1.4757777051,2.0828499286,3.9724959979,0.2307887201
6811,10,20131205 19:00,0.1159681104,1.6508784792,1.2777922232,4.3183412194,0.208536785
6812,10,20131205 20:00,-0.0329132713,1.7243250045,0.9759630768,4.5809149701,0.1553148261
6813,10,20131205 21:00,-0.1144016016,2.0159822209,0.099632657,3.9019838654,0.1229926619
6814,10,20131205 22:00,-0.256235344,2.6908386998,-0.3803782753,3.5306199673,0.0577849317
6815,10,20131205 23:00,0.3436949577,3.2635087087,0.3598860534,4.1256080571,0.0159591499
6816,10,20131206 0:00,0.3309211113,2.8212328933,0.4160403132,3.5158459967,0.0048204647
6817,10,20131206 1:00,0.0010663187,0.9272502861,0.0023774226,1.1358132391,0
6818,10,20131206 2:00,0.0851461594,0.5442886196,0.1261182735,0.6765984995,0
6819,10,20131206 3:00,0.0025243506,0.2384511776,0.0160573156,0.3535528948,0
6820,10,20131206 4:00,0.1531876489,-0.2203049855,0.1920304855,-0.1666245957,0
6821,10,20131206 5:00,1.2384494077,-0.255764399,1.4250863013,-0.1814379744,0.0011830003
6822,10,20131206 6:00,2.494300901,0.3696510078,2.8907002992,0.6241819287,0.0005022836
6823,10,20131206 7:00,2.4879827627,1.0455960789,2.8533915,1.525519048,0
6824,10,20131206 8:00,2.6891911676,1.2574660749,3.1667854138,1.8554015967,0.0165681904
6825,10,20131206 9:00,3.2155406905,0.9019854539,4.4651316283,1.5933187428,0.5221066125
6826,10,20131206 10:00,1.9776715909,1.168817541,3.1947670133,3.4427120988,0.7133189421
6827,10,20131206 11:00,1.4036930252,2.0637244909,1.2528440114,4.8773308512,0.639549262
6828,10,20131206 12:00,-0.4125287358,2.7201668846,-1.8562225943,5.5450723833,0.5984667952
6829,10,20131206 13:00,-1.792798953,2.1940378358,-4.1208667098,4.3822221555,0.4960002312
6830,10,20131206 14:00,-2.5208428914,1.6767736404,-5.3122610331,3.1304916554,0.3816847862
6831,10,20131206 15:00,-2.764334222,1.4999198152,-6.0665205917,2.1784472014,0.3885417994
6832,10,20131206 16:00,-2.5845102852,0.9502989049,-5.8930346751,0.1005859662,0.4831143437
6833,10,20131206 17:00,-2.7988409774,-0.2083374334,-5.6555019864,-2.4319320459,0.5752137433
6834,10,20131206 18:00,-2.8945850734,-1.2016442559,-5.5354920154,-3.9132699158,0.6385268575
6835,10,20131206 19:00,-2.860078318,-1.6572977203,-5.3414862592,-4.7251570175,0.7478671878
6836,10,20131206 20:00,-2.8338337435,-1.927232506,-4.8720172018,-5.1689886331,0.8390792748
6837,10,20131206 21:00,-2.7424637432,-2.6900531404,-4.1519573759,-5.2835074454,0.7108434742
6838,10,20131206 22:00,-1.7335056549,-3.5738790235,-2.3499423713,-5.0128784115,0.6594023701
6839,10,20131206 23:00,-0.4577277253,-4.2210133211,-0.6418211781,-5.5398928459,0.5802235259
6840,10,20131207 0:00,0.8175641936,-4.6292398198,0.9668098837,-6.0053747843,0.6339788223
6841,10,20131207 1:00,1.2593406619,-4.6754778182,1.5396808703,-6.0157178906,0.563191196
6842,10,20131207 2:00,1.7069849399,-4.32526268,2.0840921722,-5.5093613473,0.579658145
6843,10,20131207 3:00,1.9754898943,-4.1680232302,2.4233925618,-5.260078126,0.4960659014
6844,10,20131207 4:00,1.9689608984,-3.7425237494,2.3739006253,-4.7420364316,0.3742325599
6845,10,20131207 5:00,1.9093838113,-3.5004702933,2.3065507735,-4.4641895079,0.3087467384
6846,10,20131207 6:00,1.452762164,-3.4704518529,1.7657110547,-4.4551010571,0.1626881569
6847,10,20131207 7:00,0.8431171765,-3.4475806602,0.9973104731,-4.5050875364,0.1817297502
6848,10,20131207 8:00,0.2791751599,-2.8548355828,0.3130972062,-4.0636484986,0.1986266699
6849,10,20131207 9:00,-1.2922725288,-1.719376162,-1.2558482045,-3.1632426965,0.1188677998
6850,10,20131207 10:00,-2.0210716906,-0.8188229495,-3.2028711922,-3.1483116702,0.0270508454
6851,10,20131207 11:00,-2.4503531678,-0.7845161604,-4.1819951737,-3.8065751766,0.0921648288
6852,10,20131207 12:00,-2.7343644873,-1.4272919719,-4.6570157192,-5.1536134169,0.2120731801
6853,10,20131207 13:00,-3.1954748192,-2.1544053064,-5.2468371484,-6.2961615146,0.2322089486
6854,10,20131207 14:00,-3.1693588358,-3.1478727392,-4.7697756983,-7.7282416872,0.4969797332
6855,10,20131207 15:00,-2.8841233296,-4.5677926192,-4.537112574,-9.6932945804,0.8475519522
6856,10,20131207 16:00,-2.3589472259,-5.4588161681,-3.6095214336,-10.7605383717,0.974277925
6857,10,20131207 17:00,-1.5795483462,-5.2677464124,-2.1048645178,-10.657968713,0.9875864779
6858,10,20131207 18:00,-0.5891812882,-4.7607683076,-0.1563108517,-9.8802569964,0.9842006974
6859,10,20131207 19:00,0.2583639856,-4.816993323,1.2544644526,-9.8614309198,0.9819138675
6860,10,20131207 20:00,0.0229120728,-5.1757851585,1.1932373146,-10.0613768369,0.9785273211
6861,10,20131207 21:00,-0.7307788857,-6.0191603892,-0.2481515586,-10.5794185312,0.9854010531
6862,10,20131207 22:00,0.516667384,-5.984377117,1.0769057525,-9.7731431122,0.9865759478
6863,10,20131207 23:00,1.8534792843,-7.0383579138,2.6356466402,-10.0568326115,0.9892156341
6864,10,20131208 0:00,3.1017416784,-6.628582378,4.2081636339,-9.3453367506,0.9897043655
6865,10,20131208 1:00,4.3367446317,-6.0055690746,5.841970335,-8.0820894353,0.9842740686
6866,10,20131208 2:00,4.6629152946,-4.2493381262,6.2121454202,-5.5929992606,0.9749141388
6867,10,20131208 3:00,5.2167514453,-0.9578799688,6.7293622752,-1.3439813533,0.9615307863
6868,10,20131208 4:00,6.40617078,3.5783692717,8.2851258968,4.6204749775,0.9243546081
6869,10,20131208 5:00,5.0160624785,1.9714406442,6.6661240315,2.4358765675,0.3971481403
6870,10,20131208 6:00,2.4434833402,1.1101160085,3.3252938883,1.439778271,0.3728803679
6871,10,20131208 7:00,2.9588983852,3.495322692,4.1941770742,5.1676357007,0.5720661976
6872,10,20131208 8:00,1.2319923065,2.959831085,1.8194010767,4.1472705084,0.4115101
6873,10,20131208 9:00,0.3315487346,1.5330636168,0.6039928806,3.3811299393,0.3977163435
6874,10,20131208 10:00,0.0180488618,2.1879063192,-0.097797385,4.5332297091,0.0427370495
6875,10,20131208 11:00,-0.9976580271,2.5214540575,-1.5311975757,5.0312788573,0.0508010354
6876,10,20131208 12:00,-1.5584426756,1.2562416843,-2.6124173035,2.7767686759,0.0130553977
6877,10,20131208 13:00,0.5592142224,1.5167265847,0.7685151406,2.8229913346,1.47224312321777E-05
6878,10,20131208 14:00,-0.9768125336,2.0204517404,-1.3913536546,3.5833540714,0.0721831424
6879,10,20131208 15:00,-0.793699179,1.5321560039,-1.5301693115,2.9882373397,0.0396610681
6880,10,20131208 16:00,-0.4311510862,1.4318647792,-0.8926455538,2.5647222288,0.0328769099
6881,10,20131208 17:00,-0.0681942583,1.2408122651,-0.18879876,2.3815649434,0.0586013942
6882,10,20131208 18:00,-0.3183401802,1.386937941,-0.5512618642,2.6716121272,0.0968274167
6883,10,20131208 19:00,0.4468120516,1.8657037421,0.4554087145,3.1754391078,0.0490207398
6884,10,20131208 20:00,0.6593543382,2.3462847691,0.9047601372,3.5914430367,0.4771520946
6885,10,20131208 21:00,-0.0804563133,2.6975309588,-0.1193909316,3.8786013043,0.8141055485
6886,10,20131208 22:00,0.2314086188,2.5604814119,0.2692929078,3.5810429384,0.4923474592
6887,10,20131208 23:00,1.2152341647,2.5677423151,1.5320012537,3.6307322966,0.4799431871
6888,10,20131209 0:00,1.9370604688,3.478078047,2.560265379,5.1381687557,0.3221547516
6889,10,20131209 1:00,3.3130742882,2.4618277481,4.4481515228,3.7612396543,0.398689048
6890,10,20131209 2:00,4.6589301498,2.4064114537,5.9714170248,3.3628364034,0.348783663
6891,10,20131209 3:00,6.4621683446,3.5092415113,8.3862754085,4.8628127149,0.3704979584
6892,10,20131209 4:00,6.2447448085,4.2200356349,8.178441329,5.6942111157,0.5983211713
6893,10,20131209 5:00,6.5723407314,3.692893859,8.5532575805,5.0620143403,0.6849077131
6894,10,20131209 6:00,6.1946664508,4.0908836099,8.1360574749,5.5212516205,0.6745755005
6895,10,20131209 7:00,5.8532989796,4.8731235345,7.8128167566,6.6037394954,0.7375988384
6896,10,20131209 8:00,5.4038457197,5.4460639008,7.4390218027,7.5412992415,0.7814210283
6897,10,20131209 9:00,4.917668331,5.1547848656,7.0708439861,7.4351378962,0.7894541323
6898,10,20131209 10:00,4.159815852,3.7290747454,6.6592610178,6.0657758243,0.7136819262
6899,10,20131209 11:00,4.2336814295,3.2807065451,6.576535905,5.2373594837,0.5571260104
6900,10,20131209 12:00,4.2729094763,3.6745744228,6.5607057908,5.6614084528,0.7780740028
6901,10,20131209 13:00,4.2086422507,3.3026898685,6.6209623545,5.2761262671,0.8218019468
6902,10,20131209 14:00,3.9323766444,2.5373954223,6.5744933096,4.373754832,0.7266411936
6903,10,20131209 15:00,3.8848022046,2.0262831531,6.7838593357,3.8167059752,0.6542030717
6904,10,20131209 16:00,4.0358719168,2.8172248099,6.4151708703,4.784086324,0.6501273847
6905,10,20131209 17:00,3.5901745338,3.6617508175,5.5583021099,5.8242289431,0.567805693
6906,10,20131209 18:00,3.6702999061,3.6145782693,5.7630722964,5.6626012769,0.5733676915
6907,10,20131209 19:00,3.573481748,3.0622472687,5.6206012689,4.9642027637,0.6161539936
6908,10,20131209 20:00,3.1085876612,2.9949233408,4.9598216646,4.89919385,0.7533438978
6909,10,20131209 21:00,3.4979468919,3.601754664,4.9347998712,5.1628079771,0.5638723687
6910,10,20131209 22:00,4.557104156,4.1833967625,6.140952441,5.7425204919,0.369031532
6911,10,20131209 23:00,4.8225194515,3.8815840516,6.3972981607,5.3065432817,0.4888067446
6912,10,20131210 0:00,5.0219982427,3.5852671715,6.4943214411,4.8353777605,0.5223530389
6913,10,20131210 1:00,5.276671213,3.2786921229,6.8537810244,4.3676603667,0.4790439916
6914,10,20131210 2:00,5.5357367019,3.1714964487,7.2159047497,4.2507371367,0.4939790763
6915,10,20131210 3:00,5.7758356657,2.832721934,7.4162174426,3.8394899139,0.4378444853
6916,10,20131210 4:00,5.7805772969,2.812368325,7.4006086614,3.7905319112,0.391094545
6917,10,20131210 5:00,5.7460927061,3.1941115698,7.3818781238,4.2945113509,0.5940807583
6918,10,20131210 6:00,5.5430646774,3.4722775598,7.1820857236,4.6700480305,0.53372798
6919,10,20131210 7:00,4.7137102673,3.5799255365,6.1857251863,4.8606962528,0.6587532236
6920,10,20131210 8:00,4.0895391728,3.8399994296,5.396441147,5.2851909352,0.5191644925
6921,10,20131210 9:00,3.4041579295,3.7061179124,4.6451384755,5.3249333139,0.5424050333
6922,10,20131210 10:00,2.2187501188,2.513848726,3.7601205778,4.8163460622,0.3769128857
6923,10,20131210 11:00,1.729499986,2.3813241161,3.1461751814,4.896406796,0.3281803906
6924,10,20131210 12:00,1.0264453899,1.9091203867,2.3740608015,4.4793998082,0.2795716208
6925,10,20131210 13:00,0.3591685568,1.5445646339,1.8251519937,4.0744883269,0.1686897461
6926,10,20131210 14:00,0.5837494548,1.8828868462,2.0733316158,2.9438464525,0.1954926076
6927,10,20131210 15:00,0.8078992954,0.7788166321,2.8298372144,1.8823217583,0.1444296748
6928,10,20131210 16:00,1.3411172815,1.1248279856,3.7569988215,2.6069001985,0.1994277819
6929,10,20131210 17:00,2.2170258893,1.6893014092,4.5582495931,3.299799931,0.2301927929
6930,10,20131210 18:00,2.4226402622,1.6418096548,4.7934218975,3.1949722076,0.1963592865
6931,10,20131210 19:00,2.3506536788,1.5685366623,4.6165223765,3.1690532649,0.2427923202
6932,10,20131210 20:00,2.351946851,1.7652882162,4.2034099657,3.296344072,0.3404127347
6933,10,20131210 21:00,3.0166373398,2.6160690735,4.1628271344,3.6834002817,0.3438681263
6934,10,20131210 22:00,3.4455394385,3.6522939241,4.5140247128,4.9154140206,0.198379753
6935,10,20131210 23:00,3.4425220368,3.301307244,4.4042429513,4.4143144634,0.1358943646
6936,10,20131211 0:00,3.553303785,2.487162883,4.5004971024,3.3297507091,0.0813274329
6937,10,20131211 1:00,3.00547961,2.7642837317,3.7615201873,3.6221448613,0.1635422645
6938,10,20131211 2:00,3.4263900786,2.4154966702,4.2188869256,3.1766106591,0.1115401764
6939,10,20131211 3:00,4.7977307072,1.8698505358,6.1268819868,2.6080326145,0.134100078
6940,10,20131211 4:00,5.927187059,1.9612357921,7.7559832826,2.8407942515,0.2045321718
6941,10,20131211 5:00,4.931403597,3.1614288246,6.4386147793,4.2431386944,0.227410873
6942,10,20131211 6:00,3.9212980397,2.9192578955,5.0122587807,3.812263145,0.3010643741
6943,10,20131211 7:00,3.5186880263,2.7540028903,4.4968288353,3.6097072166,0.3408661959
6944,10,20131211 8:00,4.1066896071,3.1743750692,5.3406490507,4.3750665689,0.4027880963
6945,10,20131211 9:00,3.8389459915,3.3666648793,5.2116725823,4.9147715097,0.3178212629
6946,10,20131211 10:00,2.7735412327,2.4132120388,4.4259155741,4.594502158,0.2836186717
6947,10,20131211 11:00,2.485507982,2.154287146,4.2826612679,4.6402549225,0.2193257285
6948,10,20131211 12:00,2.0653931854,2.3069766784,3.658719755,5.0204914899,0.2221420151
6949,10,20131211 13:00,1.4801764565,2.1268715691,2.8429792873,4.970740911,0.3313600227
6950,10,20131211 14:00,1.10064093,1.7796075952,2.4436757562,4.4439178165,0.307340501
6951,10,20131211 15:00,0.6375598474,1.595694767,2.0224795403,4.1076572072,0.3297577473
6952,10,20131211 16:00,0.3765794435,1.5678984182,1.8849363693,3.9686221073,0.2860641785
6953,10,20131211 17:00,0.3479352528,1.6558567273,1.9139679729,3.4800003501,0.1444279969
6954,10,20131211 18:00,0.4044279622,1.9916975442,2.0319980989,2.9029824751,0.0773886448
6955,10,20131211 19:00,0.3566876444,1.8055000845,2.122900333,2.377936187,0.0250999297
6956,10,20131211 20:00,0.1426518863,1.1189683467,1.8996901351,1.6925331223,0.0112572046
6957,10,20131211 21:00,0.4163630416,0.4057825758,1.6474483335,1.2034671636,0.0024182045
6958,10,20131211 22:00,2.2356669856,0.9594249201,2.8734386747,1.3260668044,0.0142928563
6959,10,20131211 23:00,3.3722843851,1.4814631966,4.2907520427,1.9710475238,0.013525939
6960,10,20131212 0:00,3.8484940551,1.4700400396,4.8456840061,1.9599424839,0.0369420046
6961,10,20131212 1:00,3.0995886869,1.2995262168,3.8101855923,1.6949461977,0.032635388
6962,10,20131212 2:00,3.4998815601,1.3855069545,4.2730974623,1.825484193,0.0723190517
6963,10,20131212 3:00,4.2794197749,1.8121455519,5.2665812968,2.4179258638,0.1032214091
6964,10,20131212 4:00,4.3690666696,2.485117149,5.3955735634,3.2793019998,0.1581928936
6965,10,20131212 5:00,4.1176655954,3.0637638861,5.0971876788,4.0040279936,0.2016664605
6966,10,20131212 6:00,3.8674338284,3.3779382274,4.8163252718,4.4275124598,0.2946533103
6967,10,20131212 7:00,3.6861911935,3.4947559386,4.6357360986,4.6296498906,0.2338202159
6968,10,20131212 8:00,3.5131337098,3.5107186072,4.4658557173,4.7553854848,0.230028523
6969,10,20131212 9:00,3.1533768237,3.2509624544,4.2404843232,4.7527659932,0.2594873851
6970,10,20131212 10:00,2.3399286966,2.5544096423,3.917760275,5.1570408548,0.1978882509
6971,10,20131212 11:00,1.5447997175,2.4031270784,2.8556428193,5.3810073818,0.1209749402
6972,10,20131212 12:00,1.0318635722,2.3400019798,2.0184099945,5.3949780034,0.1003312521
6973,10,20131212 13:00,0.835419942,2.4219920504,1.5861642106,5.5936227788,0.192158988
6974,10,20131212 14:00,0.5625815669,2.419452535,1.0176247109,5.4744359135,0.2138207869
6975,10,20131212 15:00,0.3747128571,2.1781985662,0.6301611478,4.8256751745,0.2141959206
6976,10,20131212 16:00,0.3521062489,1.8252059171,0.5732098452,3.9682282758,0.1067202796
6977,10,20131212 17:00,0.3150781837,1.3982045318,0.8905794974,3.5045782726,0.0582272758
6978,10,20131212 18:00,0.2718138128,1.3561211328,1.30773562,3.1326104733,0.0598059747
6979,10,20131212 19:00,0.2098405247,1.4011068352,1.7234314528,3.2304048243,0.0339644079
6980,10,20131212 20:00,0.055102189,1.7403135432,1.7497166694,3.5565315215,0.0227961661
6981,10,20131212 21:00,0.3419722521,1.5723427348,1.1178979446,3.0789108967,0.0171463922
6982,10,20131212 22:00,1.3436788581,2.4626242978,1.6844903911,3.1705931007,0.018210916
6983,10,20131212 23:00,1.7802202584,2.0504972173,2.1770948206,2.600417108,0.0013648236
6984,10,20131213 0:00,1.9123519858,1.5578312179,2.305600324,1.9887658325,0
6985,10,20131213 1:00,2.0265240862,2.1179348162,2.4194095543,2.6999616344,0.0097751436
6986,10,20131213 2:00,2.1439773584,2.0309097636,2.539175157,2.6093870266,0.0400836045
6987,10,20131213 3:00,2.5409259175,1.7121805085,2.9892174411,2.2382087321,0.0343145626
6988,10,20131213 4:00,3.652381883,1.9877598417,4.3577697706,2.6622222145,0.0352105916
6989,10,20131213 5:00,4.3755895318,3.1705753482,5.3006935736,4.2583776797,0.0732924531
6990,10,20131213 6:00,4.285324517,3.9940499083,5.2168576517,5.3625887067,0.1314049438
6991,10,20131213 7:00,3.7430094079,4.3294589652,4.6055924409,5.814129766,0.2714450711
6992,10,20131213 8:00,2.3520581556,4.4139457871,2.9399292892,5.8967124966,0.4610257578
6993,10,20131213 9:00,0.2117985274,4.5140245976,0.258561699,6.2412512007,0.4326560459
6994,10,20131213 10:00,-1.6402655716,4.0052906443,-2.3997740445,6.4845594608,0.539554793
6995,10,20131213 11:00,-1.9926253885,3.7347877725,-3.0345317389,6.3216139654,0.7067856933
6996,10,20131213 12:00,-1.5384002336,3.6354341708,-2.5596150604,6.2523510301,0.9085975109
6997,10,20131213 13:00,-1.3190816233,3.1125586464,-2.50710245,5.7200032129,0.8379859084
6998,10,20131213 14:00,-1.0870751596,2.9620778263,-2.3776634717,5.8434333156,0.9362307227
6999,10,20131213 15:00,-1.0852626091,3.3159797069,-2.326993409,6.444600075,0.9798493111
7000,10,20131213 16:00,-1.2465796034,3.0908023833,-2.6093638492,6.0494461489,0.978703104
7001,10,20131213 17:00,-1.4136967593,3.052003714,-2.8475131439,5.8807287423,0.9452926502
7002,10,20131213 18:00,-1.6979046775,3.1412043929,-3.2132588691,5.8811727355,0.908739082
7003,10,20131213 19:00,-2.1238540445,2.7633706229,-3.8263666277,5.1254963511,0.9033824661
7004,10,20131213 20:00,-2.4073369424,1.8351033953,-4.4910657228,3.7420136169,0.8716515482
7005,10,20131213 21:00,-2.9902531826,1.5729404243,-4.1736868756,2.2568564454,0.6162134685
7006,10,20131213 22:00,-2.962339905,2.118660025,-3.8148507043,2.7350370952,0.3696307289
7007,10,20131213 23:00,-2.1858432716,2.3964149845,-2.7599921265,2.9858932393,0.2824965833
7008,10,20131214 0:00,-1.6333778797,2.7474160299,-2.0473867903,3.3717233086,0.233372339
7009,10,20131214 1:00,-1.7517634495,3.1993620358,-2.2118645762,3.9329695806,0.1871362813
7010,10,20131214 2:00,-1.3019463438,3.1509957058,-1.6356433486,3.84792764,0.1453179941
7011,10,20131214 3:00,-0.9399543096,3.0597906264,-1.1518640293,3.7105521974,0.0487159656
7012,10,20131214 4:00,-0.8654939228,2.9941506072,-1.0234724902,3.616351894,0.0255432633
7013,10,20131214 5:00,-0.5833081493,3.0293889333,-0.6701389745,3.6699937335,0.027260668
7014,10,20131214 6:00,-0.3400708858,3.38591788,-0.3969217793,4.1527702886,0.1690726326
7015,10,20131214 7:00,-0.5890358713,3.8806363408,-0.6752746361,4.8662503646,0.2063697137
7016,10,20131214 8:00,-1.4413209139,4.1963993808,-1.8025523495,5.4619800613,0.241276796
7017,10,20131214 9:00,-1.8751003979,4.3186971008,-2.6560993015,6.2844882663,0.4904551234
7018,10,20131214 10:00,-1.9300865297,4.9816612952,-3.2235899043,8.3324726411,0.6798299027
7019,10,20131214 11:00,-1.9732353692,5.3972662592,-3.373551222,9.345125903,0.9397785619
7020,10,20131214 12:00,-1.8647904982,5.3920841524,-3.2528631752,9.5544599106,0.9949419629
7021,10,20131214 13:00,-2.4669650108,4.8842376877,-4.4782320245,8.6996793795,0.9961764444
7022,10,20131214 14:00,-2.8339210707,3.889964133,-5.3369146381,7.029804556,0.8583193929
7023,10,20131214 15:00,-2.7239488072,3.1813973989,-5.3492402258,5.7934255734,0.4751464021
7024,10,20131214 16:00,-2.7319676181,2.5809639597,-5.5295019467,4.7197165593,0.4686442245
7025,10,20131214 17:00,-2.7086748817,2.005404633,-5.7534167909,3.4048373238,0.4435334616
7026,10,20131214 18:00,-2.6380329763,1.762191088,-5.8628063822,2.5840735688,0.3677590183
7027,10,20131214 19:00,-2.4436722744,1.7418081347,-5.6152674948,2.4013424247,0.2783444876
7028,10,20131214 20:00,-2.4043419162,2.2033611121,-5.3112363302,3.0882196372,0.325537796
7029,10,20131214 21:00,-2.5945022886,2.2347992266,-4.8592981126,3.2430395804,0.354951768
7030,10,20131214 22:00,-2.8598867441,1.9998770525,-3.9169042155,2.5125511162,0.3604770508
7031,10,20131214 23:00,-2.6437606984,1.9459831419,-3.43261133,2.3804090239,0.1974331032
7032,10,20131215 0:00,-2.3978504979,1.8233399481,-3.0145684787,2.1828500542,0.0697006962
7033,10,20131215 1:00,-1.6090742186,1.646453923,-1.9482170668,1.9629596859,0.0002684456
7034,10,20131215 2:00,-1.2769318597,1.6176408402,-1.5022474534,1.906462075,0
7035,10,20131215 3:00,-0.9057863809,1.5583959621,-1.0456735427,1.8182706824,0
7036,10,20131215 4:00,-0.4738781467,1.7895481093,-0.5578758678,2.1062706989,0
7037,10,20131215 5:00,-0.2061935757,2.0598730993,-0.279807628,2.4516869867,0.0031062523
7038,10,20131215 6:00,-0.0723512902,2.5228248787,-0.1460756568,3.044222906,0.0867561552
7039,10,20131215 7:00,-0.1548736809,3.1754897648,-0.2803967557,3.9027109936,0.3123158395
7040,10,20131215 8:00,-0.8405074748,4.1829764343,-1.1953119599,5.4469790249,0.5084892154
7041,10,20131215 9:00,-1.7498960098,5.3416508526,-2.6086291363,8.0311705611,0.7077659784
7042,10,20131215 10:00,-1.9174041462,5.6640983856,-3.2425304625,9.5547687348,0.9095660679
7043,10,20131215 11:00,-2.1440328015,5.3915071981,-3.6089678463,9.5593620365,0.985218309
7044,10,20131215 12:00,-2.4655006222,4.8952099409,-4.4991396902,8.860720848,0.9970926683
7045,10,20131215 13:00,-2.8062647233,4.2121132595,-5.3857767684,7.6894289146,0.9899329031
7046,10,20131215 14:00,-2.9495498695,3.3959584094,-5.8240877226,6.2581561051,0.8543406709
7047,10,20131215 15:00,-2.9893741078,2.8727905245,-6.1157058978,5.1355531697,0.702648346
7048,10,20131215 16:00,-2.9906057853,2.8540134593,-6.1174732807,5.0758402476,0.5098582897
7049,10,20131215 17:00,-3.0673803478,2.6536168499,-6.2105554457,4.7051608005,0.4153265569
7050,10,20131215 18:00,-3.2045071066,2.2667445588,-6.5534277244,3.814519601,0.4110265228
7051,10,20131215 19:00,-3.2484369365,2.0158441189,-6.774939712,2.9555721832,0.4182943529
7052,10,20131215 20:00,-3.3670885332,1.7966704444,-6.902780407,2.0819261999,0.4782235279
7053,10,20131215 21:00,-3.6918408271,1.542856322,-6.7183834599,1.3736390779,0.4673824579
7054,10,20131215 22:00,-3.5522507134,1.119401128,-5.0782521472,1.2367586872,0.4024191665
7055,10,20131215 23:00,-3.3465605753,1.0349043347,-4.3683533571,1.2073615563,0.1827284921
7056,10,20131216 0:00,-3.1026884354,1.0413791848,-3.9170815951,1.2179261503,0.0683417839
7057,10,20131216 1:00,-2.173793005,1.5881220588,-2.6311885388,1.8883845286,0.00299515
